accession,label,group,incorrect_repeats,mean_confidence,predicted_labels,has_location_note
Q9HCE6,Cytoplasm,Q9HCE6__37f43577c2a13928,1,0.5614174138164526,Cytoplasm;Nucleus,False
Q12952,Nucleus,Q12952__3a6860c45b5a93e5,1,0.5595646474851036,Secreted;Nucleus,False
Q96PZ0,Nucleus,Q96PZ0__278a51068dea562c,1,0.5584960904357055,Cytoplasm;Nucleus,False
Q6DKI7,Membrane,Q6DKI7__597d89821992c780,1,0.5552506989902488,Secreted;Membrane,False
O95379,Cytoplasm,O95379__0fabe86e19ac2eaa,1,0.5544106150113275,Cytoplasm;Nucleus,False
Q96BP3,Nucleus,Q96BP3__a0ef30f6b34d96b9,1,0.5496573036151357,Cytoplasm;Nucleus,True
Q8TDY4,Cytoplasm,Q8TDY4__3168be8d61d65bbb,1,0.5457775297619049,Nucleus;Cytoplasm,False
Q6UWT2,Secreted,Q6UWT2__bc988cc3f338d6e1,1,0.5449954776126651,Membrane;Secreted,False
Q8WWL7,Nucleus,Q8WWL7__0fcd719a524c4fb2,1,0.5410467514511963,Nucleus;Cytoplasm,False
Q9H9P8,Mitochondrion,Q9H9P8__a62fe8db5f74c6c0,1,0.535731469041127,Mitochondrion;Membrane,False
P12318,Membrane,P12318__0d955e69e959b340,1,0.5336241993149625,Membrane;Secreted,False
P0DN87,Secreted,P0DN86__70afb5629af6fc2d,1,0.5331801975396023,Secreted;Membrane,False
Q969P6,Mitochondrion,Q969P6__870711ec3c49f0f0,1,0.5328853279183744,Nucleus;Mitochondrion,False
Q13733,Membrane,P13637__28886d316e014e26,1,0.5326150451607361,Membrane;Cytoplasm,True
P78556,Secreted,P13500__3812ea62049d89f0,1,0.5320329410173159,Membrane;Secreted,False
O75570,Mitochondrion,O75570__bcae0f83fa940936,1,0.5311831219295355,Mitochondrion;Cytoplasm,False
O60343,Cytoplasm,O60343__8255116680484aaf,1,0.5303093716179654,Cytoplasm;Nucleus,True
Q9H4W6,Nucleus,Q9H4W6__10d62483e617be53,1,0.5272888469357514,Nucleus;Membrane,False
P27986,Cytoplasm,P27986__7a7861a2f4b76659,1,0.5268584713897215,Cytoplasm;Nucleus,False
Q6P1Q9,Cytoplasm,Q6P1Q9__676b6da9a5ce4929,1,0.5263522217630356,Cytoplasm;Nucleus,False
Q16851,Cytoplasm,Q16851__5a83d132b4719649,1,0.5244214677505297,Cytoplasm;Nucleus,False
P16233,Secreted,P11150__70ef1ae8ca11b378,1,0.5228343845330745,Secreted;Membrane,False
Q5XKR4,Nucleus,Q5XKR4__0abf048da7d74e19,1,0.5182694413186554,Secreted;Nucleus,False
Q6UWR7,Membrane,Q6UWR7__cefbb77774f62820,1,0.5182362421562203,Secreted;Membrane,True
Q9UJW9,Nucleus,Q9UJW9__0bf77fa94a174ca9,1,0.51761058139023,Cytoplasm;Nucleus,False
Q9NQ90,Membrane,Q32M45__1509fe9c1f8bc231,1,0.5175876657437212,Cytoplasm;Membrane,False
P42330,Cytoplasm,P42330__7a787644dd8d6e14,1,0.5172244377148578,Cytoplasm;Nucleus,False
P20936,Cytoplasm,P20936__e9c5e47db9bac98b,1,0.5165375620217503,Cytoplasm;Membrane,False
P55000,Secreted,P55000__1ed5dbcca3376bd8,1,0.5131007339015151,Membrane;Secreted,False
Q9HCY8,Cytoplasm,Q9HCY8__3cdbf86b13d42774,1,0.5122412743506494,Nucleus;Cytoplasm,False
Q9UHX1,Nucleus,Q9UHX1__f2e377f51a06cf07,1,0.5109702326764372,Cytoplasm;Nucleus,True
Q9Y2L9,Cytoplasm,Q9Y2L9__88dc96c8f9e11e6e,1,0.510419200189257,Cytoplasm;Nucleus,False
P51813,Cytoplasm,P51813__20a66d0cd8a39ed5,1,0.5080242249112198,Cytoplasm;Nucleus,True
P48061,Secreted,P48061__97c345aa7c221c00,1,0.506213390628453,Secreted;Mitochondrion,False
Q5VTR2,Nucleus,O75150__d7822af1f78a01cd,1,0.505571902056277,Cytoplasm;Nucleus,False
Q719H9,Nucleus,Q719H9__4823bde8c3d43195,1,0.5048886020309639,Cytoplasm;Nucleus,False
Q8IWT1,Membrane,Q8IWT1__d7ce1dae80ed5591,1,0.5045303891511284,Secreted;Membrane,False
P07766,Membrane,P07766__5a043cd319d3f196,1,0.5029715224068311,Nucleus;Membrane,False
Q92665,Mitochondrion,Q92665__81775b9124c18de2,1,0.5027492651226941,Nucleus;Mitochondrion,False
Q9H6T0,Nucleus,Q6NXG1__c40650b27746c7d9,1,0.5024407144304601,Membrane;Nucleus,False
Q96IZ6,Cytoplasm,Q6P1Q9__676b6da9a5ce4929,1,0.5016567912744683,Cytoplasm;Nucleus,False
Q13219,Secreted,Q13219__d0a4254dee583de4,1,0.5001431086231688,Secreted;Membrane,False
Q96GX2,Cytoplasm,Q96GX2__d0cefcdcb7d03d24,1,0.5000895115310604,Cytoplasm;Nucleus,False
Q6UB28,Mitochondrion,Q6UB28__d40c4fd9fd796126,1,0.49935360863095235,Cytoplasm;Mitochondrion,False
Q8WZ60,Cytoplasm,Q8WZ60__11ab955957f0c834,1,0.4989603672032162,Cytoplasm;Membrane,False
Q9Y3B4,Nucleus,Q9Y3B4__e88423a0d2a8a4d7,1,0.4984579207359955,Mitochondrion;Nucleus,False
P49406,Mitochondrion,P49406__0807e89052573fd6,1,0.4983093187194749,Nucleus;Mitochondrion,False
Q96SN7,Membrane,Q96SN7__37972edaf1f9ac21,1,0.4960553848871022,Membrane;Mitochondrion,True
P61254,Cytoplasm,P61254__78491c9705795368,1,0.4957867242660304,Cytoplasm;Mitochondrion,False
Q9NZJ4,Cytoplasm,Q9NZJ4__5b976fe4afbf54bd,1,0.4950939362643183,Cytoplasm;Membrane,True
Q9NZJ9,Cytoplasm,Q96G61__1e8838c9307a475b,1,0.4940357092124833,Nucleus;Cytoplasm,False
Q9Y2Y4,Nucleus,Q9Y2Y4__685ba56686cd9c9f,1,0.4933872153722204,Secreted;Nucleus,True
O75150,Nucleus,O75150__d7822af1f78a01cd,1,0.4924301609848486,Cytoplasm;Nucleus,False
Q16853,Membrane,Q16853__7ed9ac5c23544be7,1,0.491363009820041,Secreted;Membrane,False
Q9Y471,Cytoplasm,Q9Y471__d0c0a32ba2f58b1e,1,0.49065426913258553,Cytoplasm;Membrane,True
Q9NT62,Cytoplasm,Q9NT62__b2e2c4c580ffea95,1,0.48992406926394605,Cytoplasm;Nucleus,False
Q6GTX8,Membrane,Q6GTX8__71f0bb8e2e876e82,1,0.4888419682030789,Membrane;Nucleus,False
Q04756,Secreted,Q04756__ac31bf5f0ecf82bc,1,0.48854075069895386,Membrane;Secreted,True
Q6P1L8,Mitochondrion,Q6P1L8__0fa981ec8dde3176,1,0.4884583238234172,Cytoplasm;Mitochondrion,False
P09228,Secreted,P01034__ae318b9c984ac982,1,0.4864483498272561,Secreted;Cytoplasm,False
Q9Y4K4,Cytoplasm,Q9Y4K4__a7eb891318c7b005,1,0.4862306258772205,Cytoplasm;Nucleus,False
Q9NRV9,Cytoplasm,Q9NRV9__d33baeb41d25e933,1,0.48536911528577276,Cytoplasm;Nucleus,False
Q6P2C8,Nucleus,Q6P2C8__2c4454362bb75ad9,1,0.48343699331910595,Cytoplasm;Nucleus,False
O75528,Nucleus,O75528__4cdc691f5f90430b,1,0.48268455059909676,Cytoplasm;Nucleus,False
Q7Z6K1,Nucleus,Q7Z6K1__6fe0cfc065576fbc,1,0.48171115409271426,Nucleus;Cytoplasm,False
Q96LB8,Secreted,Q96LB8__524cae95ca152ae1,1,0.4800268308080808,Membrane;Secreted,False
Q6UXB2,Secreted,Q6UXB2__7d6c22f49993ad6f,1,0.479721828756851,Mitochondrion;Secreted,False
P54315,Secreted,P11150__70ef1ae8ca11b378,1,0.4779815902885503,Secreted;Membrane,False
Q8WVB6,Nucleus,Q8WVB6__c031e81332674116,1,0.4751395089285714,Nucleus;Cytoplasm,True
P24522,Nucleus,P24522__bdb9d62f213ffe11,1,0.4748093612198101,Cytoplasm;Nucleus,False
Q96D98,Nucleus,Q96D98__1b82135833fe631b,1,0.47395206743985707,Cytoplasm;Nucleus,False
Q8WTT0,Membrane,Q6EIG7__4332a5c8f8f77e85,1,0.4730038295074428,Nucleus;Membrane,False
O75529,Nucleus,O75529__4c7a3256f20fdfd1,1,0.47153462662511914,Cytoplasm;Nucleus,False
Q969P0,Membrane,Q969P0__7e4bf02a4e6f8949,1,0.4700385109952518,Membrane;Secreted,True
O15031,Membrane,O15031__fb1ede6db30917e4,1,0.46912780145202015,Secreted;Membrane,False
Q6IPR1,Mitochondrion,Q6IPR1__b884d7f67f420157,1,0.4678785288439066,Mitochondrion;Cytoplasm,False
Q01094,Nucleus,Q01094__5eae297f66a780cb,1,0.4671719614445551,Secreted;Nucleus,False
Q6E0U4,Secreted,Q6E0U4__f210a81817253ed7,1,0.4665569394081016,Secreted;Membrane,False
P01036,Secreted,P01034__ae318b9c984ac982,1,0.46561558016636134,Secreted;Cytoplasm,False
Q14526,Nucleus,Q14526__f0d36330e4867626,1,0.46471361735014016,Membrane;Nucleus,False
Q6DN72,Membrane,Q6DN72__7fe0764572d5ad4d,1,0.46437824328449323,Secreted;Membrane,False
Q9UM73,Membrane,Q9UM73__74716bef5c87821e,1,0.46353238775113786,Secreted;Membrane,True
Q8WUN7,Cytoplasm,Q8WUN7__7cc304f0824a1ea0,1,0.4626457093253968,Nucleus;Cytoplasm,False
A1L167,Nucleus,A1L167__affff80ed35411e2,1,0.46164278880350823,Secreted;Nucleus,False
Q9P015,Mitochondrion,Q9P015__12e32496f4ef6fb8,1,0.460441837176205,Mitochondrion;Nucleus,False
P15260,Membrane,P15260__dcb9b4a6becaaea5,1,0.4576574488250895,Membrane;Nucleus,False
O75462,Secreted,O75462__17f310c97ed539a3,1,0.45763406418804886,Mitochondrion;Secreted,False
P60896,Nucleus,P60896__51a570e05804e76c,1,0.45267561214826835,Nucleus;Cytoplasm,False
P48048,Membrane,P48048__177f175612408c3c,1,0.4525321575126263,Mitochondrion;Membrane,True
Q8TAT2,Secreted,Q8TAT2__e57800ffbe8c357e,1,0.4509052362567987,Secreted;Mitochondrion,False
Q9UBC1,Nucleus,Q9UBC1__7fbe824c759644cf,1,0.4508717309320386,Nucleus;Cytoplasm,True
P16298,Cytoplasm,P16298__bd6d21436948c6b7,1,0.4498084816921688,Cytoplasm;Membrane,False
Q8TE68,Cytoplasm,Q8TE67__22e70882407d6762,1,0.4483320932539683,Cytoplasm;Nucleus,False
Q6YHK3,Membrane,Q6YHK3__26ce27a0e409dc3e,1,0.44785660845231157,Membrane;Secreted,False
O75563,Cytoplasm,O75563__6c7995a9ca23c11b,1,0.4452008928571429,Nucleus;Cytoplasm,False
Q9NZD4,Cytoplasm,Q9NZD4__e77ce5215807da00,1,0.4452004187417051,Cytoplasm;Nucleus,False
O43914,Membrane,O43914__3b40e3f08803fe18,1,0.44507780963031884,Secreted;Membrane,False
P82970,Nucleus,P82970__619e180f0c25e83a,1,0.4407459077380952,Cytoplasm;Nucleus,True
P20809,Secreted,P20809__7cd7c7638f98ebb5,1,0.4406001442134254,Secreted;Membrane,False
Q9UDR5,Mitochondrion,Q9UDR5__b9843f3647b5d9d1,1,0.44028495272616297,Mitochondrion;Cytoplasm,False
O75164,Nucleus,O75164__036a41d3c1505220,1,0.43700861855158724,Nucleus;Cytoplasm,False
O60503,Membrane,O60503__c25c43fdac8076cc,1,0.43654932862716955,Membrane;Cytoplasm,False
P01037,Secreted,P01034__ae318b9c984ac982,1,0.43604111817002433,Secreted;Cytoplasm,False
Q9H7M9,Membrane,Q9H7M9__43533c1b1899c9ee,1,0.435885035103785,Membrane;Secreted,False
Q9H147,Nucleus,Q9H147__abdf33fb9fc1b6ad,1,0.43559905805999555,Mitochondrion;Nucleus,False
Q9UJC5,Nucleus,Q9UJC5__a30b2ef0d27f1b22,1,0.4343270878427129,Cytoplasm;Nucleus,False
P78540,Mitochondrion,P78540__bce83a023087ff01,1,0.4340252954510767,Cytoplasm;Mitochondrion,False
Q8NHZ7,Nucleus,Q8NHZ7__5bf2cc60982bd5aa,1,0.4338074445193192,Mitochondrion;Nucleus,False
O00481,Membrane,O00478__15475cf4e0aca2b7,1,0.42944854624542117,Secreted;Membrane,False
P82675,Mitochondrion,P82675__57b9e98833a45eab,1,0.4268332578879454,Secreted;Mitochondrion,False
Q96G61,Cytoplasm,Q96G61__1e8838c9307a475b,1,0.4248755907325865,Nucleus;Cytoplasm,False
Q96RP3,Secreted,Q96RP3__ecf327b776d9d149,1,0.4228251782939283,Secreted;Membrane,False
Q96P16,Nucleus,Q96P16__75e03199b46ecb7b,1,0.42157470350829734,Cytoplasm;Nucleus,False
P05091,Mitochondrion,P05091__c6dc987207be9323,1,0.4214179738431064,Mitochondrion;Cytoplasm,False
P21695,Cytoplasm,P21695__f2064963afa2628e,1,0.41969808326391655,Membrane;Cytoplasm,False
Q96IV0,Cytoplasm,Q96IV0__2d08f57524e313b9,1,0.4192236937108849,Cytoplasm;Membrane,False
P98066,Secreted,P98066__7f534c0fa6dff084,1,0.41890182318608593,Secreted;Membrane,False
P82921,Mitochondrion,P82921__d6b3113066be9f4f,1,0.4184587006544515,Mitochondrion;Nucleus,False
Q13349,Membrane,P20702__ff28f3995e32b234,1,0.41485460069444446,Membrane;Cytoplasm,False
Q6UW32,Secreted,Q6UW32__f4c28ab57ec0723c,1,0.4147600446428571,Membrane;Secreted,False
Q9UL62,Membrane,Q9UL62__2fabd2592a611157,1,0.41339820360229806,Membrane;Nucleus,False
Q8N4X5,Cytoplasm,Q8N4X5__aa68e3b2f06b2397,1,0.41316386521464654,Cytoplasm;Nucleus,False
O95998,Secreted,O95998__39e0c716d319a9d3,1,0.4130454940025252,Membrane;Secreted,False
Q9BPZ3,Cytoplasm,Q9BPZ3__e5d64384095284f2,1,0.4122302827380952,Nucleus;Cytoplasm,False
Q9BQ65,Nucleus,Q9BQ65__e879a668629c3b56,1,0.41211910605088814,Cytoplasm;Nucleus,False
Q96LA6,Membrane,Q6DN72__7fe0764572d5ad4d,1,0.41194750345140974,Secreted;Membrane,False
Q96JB8,Cytoplasm,Q96JB8__53c83c59d152cb66,1,0.4108911108210451,Cytoplasm;Nucleus,True
Q9NQG5,Nucleus,Q96P16__75e03199b46ecb7b,1,0.41054532490079365,Cytoplasm;Nucleus,False
P24752,Mitochondrion,P24752__1216a9416365af9e,1,0.4100900726877289,Membrane;Mitochondrion,False
Q14190,Nucleus,Q14190__39bc8fc88591f7fa,1,0.4095156114884094,Membrane;Nucleus,False
Q9UL51,Membrane,Q9P1Z3__3e0e83c7902bf8cb,1,0.4083508762314103,Nucleus;Membrane,False
Q9BYV1,Mitochondrion,Q9BYV1__8bd3bf7389b1e0d5,1,0.40653497977716724,Mitochondrion;Membrane,False
P51654,Membrane,P51654__77dfca719964bc76,1,0.40618220758758883,Cytoplasm;Membrane,False
Q16540,Mitochondrion,Q16540__d1f4570deb1782c5,1,0.40369726844336207,Nucleus;Mitochondrion,False
Q96BN2,Nucleus,Q96BN2__cb386780d60f3cd1,1,0.40343842985240097,Cytoplasm;Nucleus,False
Q8NCE2,Cytoplasm,Q8NCE2__eb74df83b4453608,1,0.4024663487554112,Cytoplasm;Membrane,True
Q13564,Membrane,Q13564__22a38bb8f4fc2781,1,0.4020839790581914,Cytoplasm;Membrane,True
Q5T1B0,Cytoplasm,Q5T1B0__ce731f0054d166a6,1,0.4000848327020202,Cytoplasm;Nucleus,False
P27707,Nucleus,P27707__c32b38afb23c7581,1,0.399706185741342,Nucleus;Cytoplasm,False
Q96CB8,Nucleus,Q96CB8__cdb8c037136728cb,1,0.39940762362637355,Secreted;Nucleus,False
Q9Y238,Cytoplasm,Q9Y238__e3bf0c8ab82522de,1,0.39906864949492793,Cytoplasm;Nucleus,False
Q8N9M5,Membrane,Q8N9M5__c005eec0e2a5a33c,1,0.39686414930555547,Cytoplasm;Membrane,True
B1AL88,Membrane,B1AL88__910add4cb04f2e69,1,0.39684124135938703,Cytoplasm;Membrane,False
O75840,Nucleus,O75840__f8987e9d58896091,1,0.3966970558219977,Secreted;Nucleus,False
Q86YA3,Nucleus,Q86YA3__bcca471ca12eb313,1,0.3964859250992063,Nucleus;Cytoplasm,False
P61513,Cytoplasm,P61513__55f0ce27192e3dce,1,0.39564182562229433,Cytoplasm;Mitochondrion,False
P43626,Membrane,P43626__ee148c74eb46d498,1,0.3944537016802641,Membrane;Secreted,False
Q16514,Nucleus,Q16514__174422c750b1d491,1,0.3931640624999999,Nucleus;Cytoplasm,False
O94953,Nucleus,O75164__036a41d3c1505220,1,0.393009052579365,Cytoplasm;Nucleus,False
Q13263,Nucleus,Q13263__38e03042644ff74e,1,0.3925564236111111,Cytoplasm;Nucleus,True
O95619,Nucleus,O95619__927acc1a37ca13d7,1,0.39148389587842725,Cytoplasm;Nucleus,False
Q86XT4,Cytoplasm,Q86XT4__21215e3814577aa9,1,0.39109157986111115,Cytoplasm;Secreted,True
P43652,Secreted,P43652__fcfa797bf58849cc,1,0.38971091842185585,Cytoplasm;Secreted,False
A0A7P0TBJ1,Nucleus,A0A7P0TBJ1__f59caf3f1c853477,1,0.38928571428571435,Nucleus;Cytoplasm,False
Q9Y6K8,Cytoplasm,Q9Y6K8__058cbd32d64a00b1,1,0.3888262670489233,Nucleus;Cytoplasm,False
Q9HAW0,Nucleus,Q9HAW0__9ad4c07db22299e1,1,0.3880534409136367,Cytoplasm;Nucleus,False
Q8IW03,Mitochondrion,Q8IW03__b038339e58f1d94b,1,0.38744408333263014,Cytoplasm;Mitochondrion,False
Q9ULX3,Nucleus,Q9ULX3__3f7a0df91c69173f,1,0.38640802556818177,Cytoplasm;Nucleus,False
Q502W6,Cytoplasm,Q502W6__c0735888e8d17da9,1,0.38604445684523814,Nucleus;Cytoplasm,False
Q9NPB1,Mitochondrion,Q9NPB1__0ffbbed23b94a761,1,0.38485912416576473,Secreted;Mitochondrion,False
Q5EBM0,Mitochondrion,Q5EBM0__f0754ac19a4a33f0,1,0.3841551277098805,Secreted;Mitochondrion,True
P43363,Nucleus,P43363__793a8d14f37fb705,1,0.3839647006639194,Cytoplasm;Nucleus,False
Q9BWW7,Nucleus,Q9BWW7__73319b912f757ea6,1,0.38357084600401037,Nucleus;Secreted,False
Q8N4E7,Mitochondrion,Q8N4E7__c9ad66cfbe853c50,1,0.38128928599363554,Secreted;Mitochondrion,False
P59046,Cytoplasm,P59046__bce6651626bc9258,1,0.38072141617063493,Cytoplasm;Membrane,False
Q86T26,Membrane,Q86T26__f9e95c6de6042583,1,0.37883522727272734,Membrane;Secreted,False
P00740,Secreted,P00740__32f5d032de97ea22,1,0.3770080388246885,Secreted;Membrane,False
O75486,Nucleus,O75486__575705e754a8553c,1,0.3768113505418193,Nucleus;Cytoplasm,False
Q6DT37,Cytoplasm,Q6DT37__8f2c7bcd0d3ebdf0,1,0.37680276537698415,Cytoplasm;Nucleus,True
Q6UVM3,Membrane,Q6UVM3__b651e92a4f3a92f2,1,0.3767664193445443,Cytoplasm;Membrane,False
O60741,Membrane,O60741__83227a96b390256f,1,0.3745606173340549,Cytoplasm;Membrane,False
P35268,Cytoplasm,P35268__20ec3c6d5b01df63,1,0.3742791063103563,Nucleus;Cytoplasm,False
Q9UK59,Nucleus,Q9UK59__192c25bacd9f4174,1,0.3734445896464569,Cytoplasm;Nucleus,False
Q5K651,Cytoplasm,Q5K651__a4322e5b82d1677b,1,0.37317130569083695,Nucleus;Cytoplasm,False
Q16698,Mitochondrion,Q16698__a9f684af97574f8f,1,0.37121367131132743,Membrane;Mitochondrion,False
Q7Z2Z1,Nucleus,Q7Z2Z1__0679dcd8bd987c3b,1,0.37101444419836527,Mitochondrion;Nucleus,True
Q15814,Cytoplasm,Q15814__bcba9c3f815dccc9,1,0.37091393849206356,Nucleus;Cytoplasm,True
P41247,Mitochondrion,P41247__0d4d81d846d8c4d9,1,0.3703916278158882,Membrane;Mitochondrion,False
Q6NXG1,Nucleus,Q6NXG1__c40650b27746c7d9,1,0.37010227744124585,Membrane;Nucleus,False
Q96NU7,Cytoplasm,Q96NU7__1ab2b406b91c4550,1,0.36961576019638875,Secreted;Cytoplasm,False
P26717,Membrane,P26715__314831cbc6e4498d,1,0.36829235773410796,Membrane;Cytoplasm,False
Q9NRN5,Secreted,Q6UWY5__539a40ad48a9fcda,1,0.36763967142141546,Cytoplasm;Secreted,False
P09960,Cytoplasm,P09960__419e4dc8adbe6e5c,1,0.3651087966127594,Cytoplasm;Membrane,False
Q9BRJ2,Mitochondrion,Q9BRJ2__e8127963f8d3a219,1,0.36468268060064934,Nucleus;Mitochondrion,False
P0DSE1,Membrane,P0DSE1__714768df614d4210,1,0.36403523234577917,Membrane;Secreted,False
P37023,Membrane,O00238__ce1def7aae1584f1,1,0.363584364853896,Secreted;Membrane,False
P12319,Membrane,P12319__7169a4f57038103b,1,0.36318303007756125,Membrane;Secreted,False
Q6UWV6,Membrane,Q6UWR7__cefbb77774f62820,1,0.3618354782351061,Secreted;Membrane,True
Q8J025,Membrane,Q8J025__c02f41723cae8ee8,1,0.3603306535136054,Mitochondrion;Membrane,False
O95926,Nucleus,O95926__4f35774ac2100734,1,0.3593553473436286,Cytoplasm;Nucleus,False
P08476,Secreted,P08476__562562e7f9ae9e5c,1,0.3592633928571429,Cytoplasm;Secreted,False
P0DMM9,Cytoplasm,O43704__0a257f68bc492a36,1,0.3584532546446609,Nucleus;Cytoplasm,False
Q96AH0,Nucleus,Q96AH0__536175e3664d5acd,1,0.35725911458333337,Cytoplasm;Nucleus,True
P18124,Cytoplasm,P18124__92301e7942af8946,1,0.35523933531746044,Cytoplasm;Nucleus,False
Q8TDN1,Membrane,P17658__eda1448fb4187cfe,1,0.35361954668595297,Membrane;Mitochondrion,True
Q8WXB4,Nucleus,O60765__7991d51d11a01c75,1,0.35301474665425947,Nucleus;Membrane,False
Q9H0E3,Nucleus,Q9H0E3__1b546d10381c8972,1,0.3516059027777777,Cytoplasm;Nucleus,False
Q9NZM4,Nucleus,Q9NZM4__8d6d8ce39d7354c0,1,0.350945322039072,Secreted;Nucleus,False
P78410,Membrane,P78410__fc2b481f27d3f216,1,0.3502156047077922,Secreted;Membrane,False
O43704,Cytoplasm,O43704__0a257f68bc492a36,1,0.34959302849927854,Cytoplasm;Nucleus,False
P23378,Mitochondrion,P23378__1b851de535e522d4,1,0.3495273064609002,Mitochondrion;Cytoplasm,False
P08709,Secreted,P00740__32f5d032de97ea22,1,0.34847503082390796,Membrane;Secreted,False
O15525,Nucleus,O15525__848926de4fea3f65,1,0.347678796897547,Cytoplasm;Nucleus,False
Q13641,Membrane,Q13641__51681f2cee5b5729,1,0.3476335621843434,Membrane;Secreted,False
P09661,Nucleus,P09661__5c7a9717121a9109,1,0.34728267609126984,Cytoplasm;Nucleus,False
Q16560,Nucleus,Q16560__7a0894975e03e298,1,0.3468732981428293,Cytoplasm;Nucleus,False
Q7Z4R8,Secreted,Q7Z4R8__02aaca23823b37e8,1,0.3449898035238953,Secreted;Membrane,True
Q6UWY5,Secreted,Q6UWY5__539a40ad48a9fcda,1,0.3435280787717949,Membrane;Secreted,False
Q96S96,Secreted,Q96S96__7a75c7c3a9756d0c,1,0.34223521520591726,Cytoplasm;Secreted,False
Q9H813,Membrane,Q9H813__72d31cdc13f4466a,1,0.3378351032647907,Cytoplasm;Membrane,False
Q8WWY6,Nucleus,Q8WWY6__23edddf248a8476f,1,0.3378050768675769,Nucleus;Mitochondrion,True
Q9NZI6,Nucleus,Q12800__d7520ea932afc672,1,0.33768911210317454,Nucleus;Cytoplasm,False
P02818,Secreted,P02818__26431670c51cde9b,1,0.33726592035415565,Cytoplasm;Secreted,False
Q9UK99,Nucleus,Q9UK99__510a392030fa3d86,1,0.3362541429924243,Secreted;Nucleus,True
P59942,Mitochondrion,P59942__b56238437b4c9b5e,1,0.33592537562264113,Secreted;Mitochondrion,False
Q9BYZ8,Secreted,Q06141__77f442919756f70f,1,0.3354580207119269,Mitochondrion;Secreted,False
O94776,Nucleus,O94776__e806eb990c234069,1,0.33469976204351193,Nucleus;Mitochondrion,False
O60721,Membrane,O60721__6046c937402d6f9a,1,0.33388514079452636,Mitochondrion;Membrane,False
Q2PPJ7,Cytoplasm,Q2PPJ7__976e202dc8b6e556,1,0.33225291418650793,Membrane;Cytoplasm,False
Q5VUB5,Membrane,Q5VUB5__0b5afb182fc810d2,1,0.3296223958333334,Membrane;Nucleus,False
O43812,Nucleus,O43812__8b4b5a051fc5cc4b,1,0.3283593793359417,Secreted;Nucleus,True
A6NF83,Nucleus,A6NF83__21a4565ada232cd9,1,0.3256924282314908,Mitochondrion;Nucleus,False
Q92731,Nucleus,Q92731__7f3d679eff5a0b39,1,0.32556592712842713,Nucleus;Membrane,False
Q9UMR7,Membrane,Q9UMR7__4c132500efe04163,1,0.32510977758269805,Membrane;Cytoplasm,False
P46779,Cytoplasm,P46779__db54e0cc67d45431,1,0.32478969598110224,Nucleus;Cytoplasm,False
O95445,Secreted,O95445__8b98146cbd1807b4,1,0.3236056153048341,Secreted;Cytoplasm,True
Q86U28,Mitochondrion,Q86U28__0e2ace971cd77cfa,1,0.3233372818409963,Mitochondrion;Membrane,False
O43716,Mitochondrion,O43716__391dfaaf8cbe8119,1,0.3225822679924243,Mitochondrion;Cytoplasm,False
O77932,Nucleus,O77932__7a76ed8d73d41e47,1,0.32045031791125533,Nucleus;Mitochondrion,False
Q96EY7,Mitochondrion,Q96EY7__8fbf1fe9d2a159a1,1,0.3202180711740744,Cytoplasm;Mitochondrion,False
Q6P1J9,Nucleus,Q6P1J9__8269b309beedd8ae,1,0.3168254163371351,Cytoplasm;Nucleus,False
P48380,Nucleus,P48380__72c8566cf1631ad0,1,0.31381913442460313,Nucleus;Cytoplasm,False
Q6WQI6,Cytoplasm,Q6WQI6__b3be78b71a385430,1,0.313609871031746,Cytoplasm;Mitochondrion,False
Q9BU02,Cytoplasm,Q9BU02__5dc56f856b65ddee,1,0.31123681006493503,Nucleus;Cytoplasm,False
Q9H9V9,Cytoplasm,Q9H9V9__4b46f843574257e8,1,0.30973086272736755,Cytoplasm;Mitochondrion,False
O75596,Secreted,O75596__78caab47a2989904,1,0.30930865965730214,Secreted;Cytoplasm,False
Q13794,Mitochondrion,Q13794__d43898cd564c36c3,1,0.3076935628520101,Mitochondrion;Nucleus,False
Q16829,Cytoplasm,Q13115__865d65f56fd4b795,1,0.3075894266323953,Cytoplasm;Nucleus,False
Q9NZK5,Secreted,Q9NZK5__8444c71551b3c402,1,0.3072139232295482,Secreted;Membrane,False
P82664,Mitochondrion,P82664__8e65781ed765fbf8,1,0.30668488412629036,Cytoplasm;Mitochondrion,False
O00175,Secreted,O00175__b7881beb951aec45,1,0.30630024272602396,Secreted;Mitochondrion,False
A1L188,Mitochondrion,A1L188__8de241dc6f38cd90,1,0.30534244401431904,Secreted;Mitochondrion,False
Q92995,Cytoplasm,Q92995__99778274bbe62d07,1,0.3036212160235597,Nucleus;Cytoplasm,False
Q96EH8,Cytoplasm,Q96EH8__6339a607cd756404,1,0.30247706121225776,Cytoplasm;Membrane,False
Q15726,Secreted,Q15726__d5267e171e93b270,1,0.3020504560543623,Mitochondrion;Secreted,False
Q6PJ69,Cytoplasm,Q6PJ69__dbb3f823bcfef6e0,1,0.3012803819444444,Cytoplasm;Membrane,False
O14669,Membrane,O14669__373ac293c90a873d,1,0.298388833388246,Membrane;Nucleus,False
Q9BQ90,Cytoplasm,Q9BQ90__f3ba906e9eae860c,1,0.29740592523795645,Mitochondrion;Cytoplasm,False
P24387,Secreted,P24387__8fc385be2df9b754,1,0.29684089781746037,Cytoplasm;Secreted,False
P78562,Membrane,P08473__1a916537b7b55589,1,0.29674844469766337,Membrane;Cytoplasm,False
